date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:26	8407/8407	---M-Z	200	added ('OK')	application/javascript	etag:%22a9910e58a8b0c7e3170433e5efdddb70-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/4c744e84-99b4ab0d6dc5f74adf2b.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/4c744e84-99b4ab0d6dc5f74adf2b.js	(from https://babycatgirl.finance/)
23:50:26	744014/744014	---MCZ	200	added ('OK')	application/javascript	etag:%225188a59f392bdd722570c24f2da7024a-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/pages/_app-34ebffdde22f2022b473.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/pages/_app-34ebffdde22f2022b473.js	(from https://babycatgirl.finance/)
23:50:27	2735/2735	---M-Z	200	added ('OK')	application/javascript	etag:%220874f5e7c54b450478fbd231dbc4d7a3-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/8eec4907-554822bc8d29d514422c.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/8eec4907-554822bc8d29d514422c.js	(from https://babycatgirl.finance/)
23:50:28	326/326	---M--	200	added ('OK')	application/javascript	etag:%22f250f38a261ea059604756cf003dca95-ssl%22	https://babycatgirl.finance/_next/static/chunks/065a3ddb-18095daa716e3f6a27b9.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/065a3ddb-18095daa716e3f6a27b9.js	(from https://babycatgirl.finance/)
23:50:29	1372/1372	---M-Z	200	added ('OK')	application/javascript	etag:%2252f665b8b210b5e64d44470f9adea7bc-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/f36c6662-0025658815fa7820eaee.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/f36c6662-0025658815fa7820eaee.js	(from https://babycatgirl.finance/)
23:50:31	60299/60299	---MCZ	200	added ('OK')	application/javascript	etag:%224d6d90661cc8e7082db3334558163ec9-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/a29ae703-dceae57293dd4b2727ea.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/a29ae703-dceae57293dd4b2727ea.js	(from https://babycatgirl.finance/)
23:50:32	71472/71472	---MCZ	200	added ('OK')	application/javascript	etag:%2234563f8974e75f2143c82b8586b828a1-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/29107295-4ae28493d7b8169c990d.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/29107295-4ae28493d7b8169c990d.js	(from https://babycatgirl.finance/)
23:50:33	256163/256163	---MCZ	200	added ('OK')	application/javascript	etag:%2246e0ee20ca5a0d3522802394155f4d1a-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/562-c3fef1c5b01070afb682.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/562-c3fef1c5b01070afb682.js	(from https://babycatgirl.finance/)
23:50:34	50165/50165	---MCZ	200	added ('OK')	application/javascript	etag:%2230f844ba6213f8ce1948e59ba521943b-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/732-efeddc70cb0100f31f8e.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/732-efeddc70cb0100f31f8e.js	(from https://babycatgirl.finance/)
23:50:35	65392/65392	---MCZ	200	added ('OK')	application/javascript	etag:%2292c982eb6a5fd23fc113209723f62bf7-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/669-4403840fd3554a20b953.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/669-4403840fd3554a20b953.js	(from https://babycatgirl.finance/)
23:50:36	117762/117762	---MCZ	200	added ('OK')	application/javascript	etag:%225a3d1b16836f9a383206c95cf7a1259f-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/432-5060662da8985cc181cb.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/432-5060662da8985cc181cb.js	(from https://babycatgirl.finance/)
23:50:36	45219/45219	---MCZ	200	added ('OK')	application/javascript	etag:%225a79ecfa260b94110bfab748aaa75803-ssl-df%22	https://babycatgirl.finance/_next/static/chunks/339-22523727779cdb09ead9.js	D:/catgirl/babycatgirl.finance/_next/static/chunks/339-22523727779cdb09ead9.js	(from https://babycatgirl.finance/)
23:50:37	1734/1734	---M-Z	200	added ('OK')	application/javascript	etag:%226ab7f6c0abe77ca9a2992b4581a0bdb5-ssl-df%22	https://babycatgirl.finance/_next/static/Xk5m2T7DebeeWMfmY7p3_/_buildManifest.js	D:/catgirl/babycatgirl.finance/_next/static/Xk5m2T7DebeeWMfmY7p3_/_buildManifest.js	(from https://babycatgirl.finance/)
23:50:38	77/77	---M--	200	added ('OK')	application/javascript	etag:%224fa4dcc133fddfc011cfda6e905ecf89-ssl%22	https://babycatgirl.finance/_next/static/Xk5m2T7DebeeWMfmY7p3_/_ssgManifest.js	D:/catgirl/babycatgirl.finance/_next/static/Xk5m2T7DebeeWMfmY7p3_/_ssgManifest.js	(from https://babycatgirl.finance/)
23:50:39	154/154	---MCZ	302	error ('Found')	text/html	date:Mon,%2022%20Nov%202021%2015:50:38%20GMT	https://unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.js	D:/catgirl/unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.16.delayed	(from https://babycatgirl.finance/)
23:50:39	350237/350237	---MCZ	200	added ('OK')	application/javascript	etag:%225581d-YVOseBZoH5NG60973zw8oSzuPt0%22	https://unpkg.com/@lottiefiles/lottie-player@1.4.5/dist/lottie-player.js	D:/catgirl/unpkg.com/@lottiefiles/lottie-player@1.4.5/dist/lottie-player.js	(from https://babycatgirl.finance/)
23:50:41	88419/88419	---MCZ	200	added ('OK')	application/json	etag:%22e93754674d2277cf169118259f68225e-ssl-df%22	https://babycatgirl.finance/preloader.json	D:/catgirl/babycatgirl.finance/preloader.json	(from https://babycatgirl.finance/)
23:50:41	3154/3154	---MCZ	404	error ('Not%20Found')	text/html	etag:1635974615-ssl-df	https://babycatgirl.finance/transparent	D:/catgirl/babycatgirl.finance/transparent.19.delayed	(from https://babycatgirl.finance/)
23:50:43	1948958/1948958	---M--	200	added ('OK')	image/png	etag:%229c2a47692dec639cdbd2281bc4e6b633-ssl%22	https://babycatgirl.finance/space2.png	D:/catgirl/babycatgirl.finance/space2.png	(from https://babycatgirl.finance/)
23:50:44	1734935/1734935	---MCZ	200	added ('OK')	application/pdf	etag:%227b616fc4cdeab36796e198f30b9577aa-ssl-df%22	https://babycatgirl.finance/BabyCatGirl_AuditReport_InterFi.pdf	D:/catgirl/babycatgirl.finance/BabyCatGirl_AuditReport_InterFi.pdf	(from https://babycatgirl.finance/)
23:50:45	1193072/1193072	---M--	200	added ('OK')	image/png	etag:%2220f0dffa3f30f874c1f47a44d684ade4-ssl%22	https://babycatgirl.finance/Babycatgirl%20Logo%20Circle-01.png	D:/catgirl/babycatgirl.finance/Babycatgirl%20Logo%20Circle-01.png	(from https://babycatgirl.finance/)
23:50:45	1089180/1089180	---M--	200	added ('OK')	image/png	etag:%227a6c3ff204f683a3aad69406c889f6c3-ssl%22	https://babycatgirl.finance/Babycatgirl%20Logo%20Circle-02.png	D:/catgirl/babycatgirl.finance/Babycatgirl%20Logo%20Circle-02.png	(from https://babycatgirl.finance/)
23:50:46	216/216	---M--	200	added ('OK')	image/svg+xml	etag:%22362db059c21efa21fc59a6d85687a1ec-ssl%22	https://babycatgirl.finance/images/slant.svg	D:/catgirl/babycatgirl.finance/images/slant.svg	(from https://babycatgirl.finance/)
23:50:46	1234758/1234758	---M--	200	added ('OK')	image/png	etag:%229bdeea7888a361af5261967b3da0c4ba-ssl%22	https://babycatgirl.finance/Babycatgirl%20Logo%20Circle-03.png	D:/catgirl/babycatgirl.finance/Babycatgirl%20Logo%20Circle-03.png	(from https://babycatgirl.finance/)
23:50:49	545780/545780	---MCZ	200	added ('OK')	application/pdf	etag:%22dfa06bcdf419fe06d33e73e41dfd86e8-ssl-df%22	https://babycatgirl.finance/whitepaper.pdf	D:/catgirl/babycatgirl.finance/whitepaper.pdf	(from https://babycatgirl.finance/)
23:50:49	363556/363556	---M--	200	added ('OK')	image/png	etag:%221eb1b487a897653d009c4fbf00763100-ssl%22	https://babycatgirl.finance/maid3.png	D:/catgirl/babycatgirl.finance/maid3.png	(from https://babycatgirl.finance/)
23:50:50	12748/12748	---MCZ	200	added ('OK')	image/svg+xml	etag:%228d31b926828af6e6d1e8509db54f4155-ssl-df%22	https://babycatgirl.finance/images/paw-pattern1.svg	D:/catgirl/babycatgirl.finance/images/paw-pattern1.svg	(from https://babycatgirl.finance/)
23:50:52	912/912	---M--	200	added ('OK')	image/svg+xml	etag:%22cc45c983a5b425f874f08c3b4d1dbd3c-ssl%22	https://babycatgirl.finance/web.svg	D:/catgirl/babycatgirl.finance/web.svg	(from https://babycatgirl.finance/)
23:50:53	3498925/3498925	---M--	200	added ('OK')	video/mp4	etag:%229fb30be379c43ad10a7b99094e65b121-ssl%22	https://babycatgirl.finance/vide.mp4	D:/catgirl/babycatgirl.finance/vide.mp4	(from https://babycatgirl.finance/)
23:50:53	39624/39624	---M--	200	added ('OK')	font/woff2	etag:%22ce015cf3d8836814d75881c3be824f9f-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-devanagari-400-normal.4dcae97b127630752bc94b967393a36a.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-devanagari-400-normal.4dcae97b127630752bc94b967393a36a.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:50:54	66648/66648	---MCZ	200	added ('OK')	application/font-woff	etag:%22c1416ee033eb9be860421090bd92b1d4-ssl-df%22	https://babycatgirl.finance/_next/static/media/poppins-all-400-normal.d9177076ce88015af78ac8dfc6b68ece.woff	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-all-400-normal.d9177076ce88015af78ac8dfc6b68ece.woff	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:50:54	5504/5504	---M--	200	added ('OK')	font/woff2	etag:%22993ee5b4df1f397d7dce231e5eef63c3-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-ext-400-normal.53f1614b455b17c5650d5d0c56f2110c.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-ext-400-normal.53f1614b455b17c5650d5d0c56f2110c.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:50:55	7900/7900	---M--	200	added ('OK')	font/woff2	etag:%2281588e683440b70eddc4df97f7141413-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-400-normal.5b8f3ba886526963a788fb19c016bcee.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-400-normal.5b8f3ba886526963a788fb19c016bcee.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:50:56	39256/39256	---M--	200	added ('OK')	font/woff2	etag:%22b8bbf88034f022f40a91cff2519732cc-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-devanagari-500-normal.cdc211e470e4098da4ed5323ac91fc99.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-devanagari-500-normal.cdc211e470e4098da4ed5323ac91fc99.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:50:58	65840/65840	---MCZ	200	added ('OK')	application/font-woff	etag:%22aff94c6f329f5d107ffe059ae14058ee-ssl-df%22	https://babycatgirl.finance/_next/static/media/poppins-all-500-normal.468213c1a9cf4ac0ed6bdf305d3c5b47.woff	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-all-500-normal.468213c1a9cf4ac0ed6bdf305d3c5b47.woff	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:50:58	5396/5396	---M--	200	added ('OK')	font/woff2	etag:%22da8e04fd8b14d419eb2cfbe2b7c5458d-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-ext-500-normal.64676cfe1b3697ce0aecf55f94473935.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-ext-500-normal.64676cfe1b3697ce0aecf55f94473935.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:50:59	7776/7776	---M--	200	added ('OK')	font/woff2	etag:%226dd1b2b8a93a270a32f1a39463c02ec6-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-500-normal.dc16a3592fdb61b620cc43491f783eb7.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-500-normal.dc16a3592fdb61b620cc43491f783eb7.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:00	39372/39372	---M--	200	added ('OK')	font/woff2	etag:%223b798291cb6ce2d986631b383a5c6136-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-devanagari-600-normal.e897a1b2f5cfa6f78a4146036d51dd8b.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-devanagari-600-normal.e897a1b2f5cfa6f78a4146036d51dd8b.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:01	66376/66376	---MCZ	200	added ('OK')	application/font-woff	etag:%2295a495ed00e7396018d4825c8ab3e6a4-ssl-df%22	https://babycatgirl.finance/_next/static/media/poppins-all-600-normal.69a5e00329a066e267e4d17024e79d1f.woff	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-all-600-normal.69a5e00329a066e267e4d17024e79d1f.woff	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:01	5480/5480	---M--	200	added ('OK')	font/woff2	etag:%227b9913b391dec86c8032eaac6a381d29-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-ext-600-normal.ec1f0b8e8b7e04b135e6d14e50c09a63.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-ext-600-normal.ec1f0b8e8b7e04b135e6d14e50c09a63.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:02	7988/7988	---M--	200	added ('OK')	font/woff2	etag:%22145f57fcd5040c89f6b1ce6305aa8e96-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-600-normal.e49343f0bcfb860280ab61e01514eaa6.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-600-normal.e49343f0bcfb860280ab61e01514eaa6.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:03	39232/39232	---M--	200	added ('OK')	font/woff2	etag:%225c41e24232fd8e53ed576c069c1ba059-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-devanagari-700-normal.370161f77f81c4e21d0f359133ce5a33.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-devanagari-700-normal.370161f77f81c4e21d0f359133ce5a33.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:04	65712/65712	---M-Z	200	added ('OK')	application/font-woff	etag:%22f83736938164bcca7a01b3f2bf62a912-ssl-df%22	https://babycatgirl.finance/_next/static/media/poppins-all-700-normal.0a53cdc68b4438be7b7dd1433be62781.woff	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-all-700-normal.0a53cdc68b4438be7b7dd1433be62781.woff	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:05	5428/5428	---M--	200	added ('OK')	font/woff2	etag:%22f38de144ebbc8008ab8a3306a403f4f6-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-ext-700-normal.ecb421af890e30ac490b00c5a9799949.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-ext-700-normal.ecb421af890e30ac490b00c5a9799949.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:05	7832/7832	---M--	200	added ('OK')	font/woff2	etag:%223c7698d95af70e9774aaef3946ebbd3a-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-700-normal.9690ce6275ddc5645cfa2d0162d2e309.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-700-normal.9690ce6275ddc5645cfa2d0162d2e309.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:06	39164/39164	---M--	200	added ('OK')	font/woff2	etag:%224fa4ccecf7811706400d52b506e417e6-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-devanagari-800-normal.0a0a44a6d8507fa5c66b7d6bf91e1927.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-devanagari-800-normal.0a0a44a6d8507fa5c66b7d6bf91e1927.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:08	65444/65444	---MCZ	200	added ('OK')	application/font-woff	etag:%226a4245ee0faa50d45de0279a7a4e5262-ssl-df%22	https://babycatgirl.finance/_next/static/media/poppins-all-800-normal.95a61b9129a00e0040a38b0786673d1b.woff	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-all-800-normal.95a61b9129a00e0040a38b0786673d1b.woff	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:08	5424/5424	---M--	200	added ('OK')	font/woff2	etag:%22c01d040c62171a6c1c5d1f4b8a4ef8ad-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-ext-800-normal.bc87eba973691fb5c676fbac3ae4daed.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-ext-800-normal.bc87eba973691fb5c676fbac3ae4daed.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:08	7844/7844	---M--	200	added ('OK')	font/woff2	etag:%22f4d4b3b8f18d59fd30398e773fe072ac-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-800-normal.8314fda16443ec0fff15723cea0f9524.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-800-normal.8314fda16443ec0fff15723cea0f9524.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:10	38176/38176	---M--	200	added ('OK')	font/woff2	etag:%22fbbd72896786a264514180867b9fdbf3-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-devanagari-900-normal.53f138f4ee8ccca43ecb84558623de6a.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-devanagari-900-normal.53f138f4ee8ccca43ecb84558623de6a.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:11	63948/63948	---MCZ	200	added ('OK')	application/font-woff	etag:%22c86f738158b4139f5431a01b2165e05b-ssl-df%22	https://babycatgirl.finance/_next/static/media/poppins-all-900-normal.ffe8a18feeec75050565d1979dca4c41.woff	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-all-900-normal.ffe8a18feeec75050565d1979dca4c41.woff	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:11	5280/5280	---M--	200	added ('OK')	font/woff2	etag:%22907ce386e63c8aed7f03082c3be70a1e-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-ext-900-normal.ae5bb0f99e32bac2a90932c772659e18.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-ext-900-normal.ae5bb0f99e32bac2a90932c772659e18.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:12	7616/7616	---M--	200	added ('OK')	font/woff2	etag:%227c2c878d3f3c89f898d6cb642f41c74c-ssl%22	https://babycatgirl.finance/_next/static/media/poppins-latin-900-normal.52f874769ced349a3130a933ac021459.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/poppins-latin-900-normal.52f874769ced349a3130a933ac021459.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:13	6656/6656	---M--	200	added ('OK')	font/woff2	etag:%225d4acc394a033e81d8703aedd653565b-ssl%22	https://babycatgirl.finance/_next/static/media/nunito-sans-vietnamese-300-normal.cb7a37e361f3a880369d8b85479e3672.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-vietnamese-300-normal.cb7a37e361f3a880369d8b85479e3672.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:14	39240/39240	---MCZ	200	added ('OK')	application/font-woff	etag:%220b56169092b6cbeda01e068b93761738-ssl-df%22	https://babycatgirl.finance/_next/static/media/nunito-sans-all-300-normal.4b945c8fef5a37961b15e67cff507412.woff	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-all-300-normal.4b945c8fef5a37961b15e67cff507412.woff	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:15	15988/15988	---M--	200	added ('OK')	font/woff2	etag:%2219ad2c25766c6fb541b96b0b32afd6b3-ssl%22	https://babycatgirl.finance/_next/static/media/nunito-sans-latin-ext-300-normal.19bc07638ed2c93f8c3ff8db17e4a925.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-latin-ext-300-normal.19bc07638ed2c93f8c3ff8db17e4a925.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:16	16652/16652	---M--	200	added ('OK')	font/woff2	etag:%2204f7c31c5d08881f49e5aac69fa51eea-ssl%22	https://babycatgirl.finance/_next/static/media/nunito-sans-latin-300-normal.6ff3f27a0b5ea6eee35ae01bf2e00599.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-latin-300-normal.6ff3f27a0b5ea6eee35ae01bf2e00599.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:17	6532/6532	---M--	200	added ('OK')	font/woff2	etag:%2270e5ddab5a864762ddb9f3d4ba44b421-ssl%22	https://babycatgirl.finance/_next/static/media/nunito-sans-vietnamese-400-normal.5eb085147b9ad1457abe48c7c501438c.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-vietnamese-400-normal.5eb085147b9ad1457abe48c7c501438c.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:18	39544/39544	---MCZ	200	added ('OK')	application/font-woff	etag:%22368cff7a63ae53677f0d55d7d9d258d9-ssl-df%22	https://babycatgirl.finance/_next/static/media/nunito-sans-all-400-normal.94b1e20a5e83fe652d15ba891d5bd210.woff	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-all-400-normal.94b1e20a5e83fe652d15ba891d5bd210.woff	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:19	16140/16140	---M--	200	added ('OK')	font/woff2	etag:%22d91b8cc89304dfb3e55885da4d856b44-ssl%22	https://babycatgirl.finance/_next/static/media/nunito-sans-latin-ext-400-normal.7b3dcde89d922ccc0997fd30dd3db48c.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-latin-ext-400-normal.7b3dcde89d922ccc0997fd30dd3db48c.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:19	16920/16920	---M--	200	added ('OK')	font/woff2	etag:%22a62090d8085abdd90d865a9ebc07e99c-ssl%22	https://babycatgirl.finance/_next/static/media/nunito-sans-latin-400-normal.0d4c40ade358c08c4ead1c75c178e97a.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-latin-400-normal.0d4c40ade358c08c4ead1c75c178e97a.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:21	6608/6608	---M--	200	added ('OK')	font/woff2	etag:%22bafaacbf4d008db7ba844858397e9ce5-ssl%22	https://babycatgirl.finance/_next/static/media/nunito-sans-vietnamese-600-normal.0e7109691481b5494b30b9bc924ab7fa.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-vietnamese-600-normal.0e7109691481b5494b30b9bc924ab7fa.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:22	39560/39560	---MCZ	200	added ('OK')	application/font-woff	etag:%2229f72b8c03397a74f01d06d1ec1a9e4c-ssl-df%22	https://babycatgirl.finance/_next/static/media/nunito-sans-all-600-normal.05e83112d167b544114ee034c524514f.woff	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-all-600-normal.05e83112d167b544114ee034c524514f.woff	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
23:51:23	16216/16216	---M--	200	added ('OK')	font/woff2	etag:%22d90134245944debc0cb8dbff52a19736-ssl%22	https://babycatgirl.finance/_next/static/media/nunito-sans-latin-ext-600-normal.09598545b071a1e5834b8a80d1e61900.woff2	D:/catgirl/babycatgirl.finance/_next/static/media/nunito-sans-latin-ext-600-normal.09598545b071a1e5834b8a80d1e61900.woff2	(from https://babycatgirl.finance/_next/static/css/44e7987b939d333f9e07.css)
